document_id,document_type,company_name,supplier_name,date,item_description,quantity,unit_price,raw_total_amount,final_total_amount,total_status,payable_amount,currency,status,language,raw_text,corrected_text,source_json,correction_log,correction_confidence,items_json
DOC00150,invoice,Sun Holdings,Tech World,2024-03-24,Mouse Devices,4.0,5000.0,20000.0,20000.0,valid,20000.0,LKR,pending,english,,,,,,
DOC00151,delivery_note,නව වෙළඳසැල,සීග්‍ර සැපයුම්,2024-08-08,කාර්යාල පොත්,27.0,220.0,5940.0,5940.0,valid,5940.0,LKR,paid,sinhala,,,,,,
DOC00152,delivery_note,XYZ Company,Digital Hub,2025-11-14,ආහාර පැකට්,32.0,1200.0,38400.0,38400.0,valid,38400.0,LKR,pending,sinhala,,,,,,
DOC00153,receipt,ග්‍රීන් මාර්ට්,සීග්‍ර සැපයුම්,2024-08-04,Rice Bags,1.0,150.0,150.0,150.0,valid,150.0,LKR,unpaid,english,,,,,,
DOC00154,purchase_order,සහන් ට්‍රේඩර්ස්,Metro Suppliers,2025-03-16,මුද්‍රණ කඩදාසි,32.0,8500.0,272000.0,272000.0,valid,272000.0,LKR,unpaid,sinhala,,,,,,
DOC00155,delivery_note,සිංහ වෙළඳ සමාගම,City Office Supplies,2024-12-28,Files,36.0,5000.0,180000.0,180000.0,valid,180000.0,LKR,paid,english,,,,,,
DOC00156,invoice,ග්‍රීන් මාර්ට්,Lanka Foods,2025-08-12,කාර්යාල පොත්,5.0,500.0,2500.0,2500.0,valid,2500.0,LKR,delivered,sinhala,,,,,,
DOC00157,delivery_note,Prime Solutions,Metro Suppliers,2024-06-24,පරිගණක මූසික,2.0,500.0,1000.0,1000.0,valid,1000.0,LKR,delivered,sinhala,,,,,,
DOC00158,invoice,ග්‍රීන් මාර්ට්,Metro Suppliers,2025-02-14,මේස,28.0,2500.0,70000.0,70000.0,valid,70000.0,LKR,paid,sinhala,,,,,,
DOC00159,purchase_order,සහන් ට්‍රේඩර්ස්,City Office Supplies,2024-03-19,ලිපිගොනු,50.0,120.0,6000.0,6000.0,valid,6000.0,LKR,paid,sinhala,,,,,,
DOC00160,purchase_order,සහන් ට්‍රේඩර්ස්,Tech World,2024-09-19,Pens,7.0,120.0,840.0,840.0,valid,840.0,LKR,unpaid,english,,,,,,
DOC00161,receipt,XYZ Company,Tech World,2025-11-28,Tables,30.0,2500.0,75000.0,75000.0,valid,75000.0,LKR,pending,english,,,,,,
DOC00162,receipt,නව වෙළඳසැල,Metro Suppliers,2024-10-08,කාර්යාල පොත්,29.0,5000.0,145000.0,145000.0,valid,145000.0,LKR,paid,sinhala,,,,,,
DOC00163,invoice,Prime Solutions,ඩිජිටල් උපකරණ,2025-01-12,කාර්යාල පොත්,3.0,50.0,150.0,150.0,valid,150.0,LKR,pending,sinhala,,,,,,
DOC00164,invoice,ලංකා සපයන්නෝ,සීග්‍ර සැපයුම්,2025-08-17,Files,25.0,1000.0,25000.0,25000.0,valid,25000.0,LKR,paid,english,,,,,,
DOC00165,receipt,සහන් ට්‍රේඩර්ස්,සීග්‍ර සැපයුම්,2025-04-06,කාර්යාල පොත්,33.0,120.0,3960.0,3960.0,valid,0.0,LKR,paid,sinhala,,,,,,
DOC00166,invoice,සිංහ වෙළඳ සමාගම,Tech World,2025-03-24,මුද්‍රණ කඩදාසි,16.0,8500.0,136000.0,136000.0,valid,136000.0,LKR,delivered,sinhala,,,,,,
DOC00167,purchase_order,සහන් ට්‍රේඩර්ස්,Digital Hub,2025-11-26,Chairs,27.0,500.0,13500.0,13500.0,valid,13500.0,LKR,paid,english,,,,,,
DOC00168,invoice,සහන් ට්‍රේඩර්ස්,Metro Suppliers,2024-10-17,පෑන්,44.0,850.0,37400.0,37400.0,valid,37400.0,LKR,pending,sinhala,,,,,,
DOC00169,purchase_order,XYZ Company,සීග්‍ර සැපයුම්,2025-11-02,USB Devices,23.0,220.0,5060.0,5060.0,valid,5060.0,LKR,delivered,english,,,,,,
DOC00170,invoice,Prime Solutions,කාර්යාල උපකරණ,2024-05-10,Chairs,42.0,500.0,21000.0,21000.0,valid,21000.0,LKR,paid,english,,,,,,
DOC00171,purchase_order,ABC Traders,ලංකා වෙළඳ සමාගම,2024-12-15,පුටු,12.0,150.0,1800.0,1800.0,valid,1800.0,LKR,delivered,sinhala,,,,,,
DOC00172,receipt,Sun Holdings,Tech World,2025-11-08,Printer Paper,19.0,100.0,1900.0,1900.0,valid,0.0,LKR,pending,english,,,,,,
DOC00173,delivery_note,Sun Holdings,Tech World,2024-06-18,USB Devices,45.0,2500.0,112500.0,112500.0,valid,112500.0,LKR,delivered,english,,,,,,
DOC00174,delivery_note,සහන් ට්‍රේඩර්ස්,City Office Supplies,2026-02-09,Tables,40.0,220.0,8800.0,8800.0,valid,8800.0,LKR,delivered,english,,,,,,
DOC00175,receipt,Prime Solutions,ඩිජිටල් උපකරණ,2025-04-17,Pens,24.0,5000.0,120000.0,120000.0,valid,120000.0,LKR,pending,english,,,,,,
DOC00176,delivery_note,Sun Holdings,City Office Supplies,2024-02-23,ආහාර පැකට්,9.0,220.0,1980.0,1980.0,valid,1980.0,LKR,delivered,sinhala,,,,,,
DOC00177,invoice,සිංහ වෙළඳ සමාගම,Metro Suppliers,2024-10-06,පුටු,6.0,120.0,720.0,720.0,valid,720.0,LKR,delivered,sinhala,,,,,,
DOC00178,delivery_note,XYZ Company,City Office Supplies,2025-02-28,Tables,23.0,50.0,1150.0,1150.0,valid,1150.0,LKR,paid,english,,,,,,
DOC00179,purchase_order,Metro Lanka,නව ආහාර සපයන්නෝ,2024-01-29,සීනි පැකට්,24.0,150.0,3600.0,3600.0,valid,3600.0,LKR,pending,sinhala,,,,,,
DOC00180,purchase_order,Sun Holdings,Tech World,2025-12-13,Rice Bags,19.0,1000.0,19000.0,19000.0,valid,19000.0,LKR,unpaid,english,,,,,,
DOC00181,delivery_note,ලංකා සපයන්නෝ,Lanka Foods,2024-08-08,සීනි පැකට්,2.0,220.0,440.0,440.0,valid,440.0,LKR,unpaid,sinhala,,,,,,
DOC00182,invoice,Prime Solutions,City Office Supplies,2024-09-01,පුටු,8.0,50.0,400.0,400.0,valid,400.0,LKR,delivered,sinhala,,,,,,
DOC00183,invoice,XYZ Company,ඩිජිටල් උපකරණ,2025-10-09,ආහාර පැකට්,35.0,50.0,1750.0,1750.0,valid,1750.0,LKR,unpaid,sinhala,,,,,,
DOC00184,purchase_order,ග්‍රීන් මාර්ට්,Lanka Foods,2025-08-07,Mouse Devices,23.0,150.0,3450.0,3450.0,valid,3450.0,LKR,delivered,english,,,,,,
DOC00185,invoice,සිංහ වෙළඳ සමාගම,ලංකා වෙළඳ සමාගම,2025-06-03,Printer Paper,34.0,1200.0,40800.0,40800.0,valid,40800.0,LKR,paid,english,,,,,,
DOC00186,delivery_note,ABC Traders,නව ආහාර සපයන්නෝ,2024-01-17,ලිපිගොනු,17.0,8500.0,144500.0,144500.0,valid,144500.0,LKR,pending,sinhala,,,,,,
DOC00187,purchase_order,Metro Lanka,Metro Suppliers,2024-05-16,Mouse Devices,48.0,500.0,24000.0,24000.0,valid,24000.0,LKR,paid,english,,,,,,
DOC00188,purchase_order,Sun Holdings,ඩිජිටල් උපකරණ,2024-05-18,කාර්යාල පොත්,41.0,120.0,4920.0,4920.0,valid,4920.0,LKR,paid,sinhala,,,,,,
DOC00189,invoice,Prime Solutions,City Office Supplies,2024-11-19,මුද්‍රණ කඩදාසි,13.0,50.0,650.0,650.0,valid,650.0,LKR,pending,sinhala,,,,,,
DOC00190,delivery_note,Prime Solutions,Lanka Foods,2024-02-18,මේස,19.0,500.0,9500.0,9500.0,valid,9500.0,LKR,pending,sinhala,,,,,,
DOC00191,invoice,සහන් ට්‍රේඩර්ස්,නව ආහාර සපයන්නෝ,2025-01-30,පරිගණක මූසික,48.0,1000.0,48000.0,48000.0,valid,48000.0,LKR,pending,sinhala,,,,,,
DOC00192,delivery_note,නව වෙළඳසැල,ලංකා වෙළඳ සමාගම,2026-01-14,Files,18.0,100.0,1800.0,1800.0,valid,1800.0,LKR,delivered,english,,,,,,
DOC00193,delivery_note,ලංකා සපයන්නෝ,Tech World,2024-04-15,Files,19.0,500.0,9500.0,9500.0,valid,9500.0,LKR,paid,english,,,,,,
DOC00194,purchase_order,Prime Solutions,ඩිජිටල් උපකරණ,2024-06-19,ආහාර පැකට්,46.0,850.0,39100.0,39100.0,valid,39100.0,LKR,delivered,sinhala,,,,,,
DOC00195,delivery_note,ABC Traders,ලංකා වෙළඳ සමාගම,2025-10-16,ආහාර පැකට්,28.0,220.0,6160.0,6160.0,valid,6160.0,LKR,paid,sinhala,,,,,,
DOC00196,delivery_note,සහන් ට්‍රේඩර්ස්,කාර්යාල උපකරණ,2025-09-14,USB Devices,2.0,120.0,240.0,240.0,valid,240.0,LKR,delivered,english,,,,,,
DOC00197,receipt,XYZ Company,City Office Supplies,2025-09-11,Monitors,24.0,850.0,20400.0,20400.0,valid,0.0,LKR,unpaid,english,,,,,,
DOC00198,purchase_order,සහන් ට්‍රේඩර්ස්,ඩිජිටල් උපකරණ,2025-06-26,සීනි පැකට්,37.0,120.0,4440.0,4440.0,valid,4440.0,LKR,pending,sinhala,,,,,,
DOC00199,purchase_order,Prime Solutions,City Office Supplies,2024-07-09,සීනි පැකට්,2.0,8500.0,17000.0,17000.0,valid,17000.0,LKR,delivered,sinhala,,,,,,
DOC00200,invoice,Prime Solutions,Digital Hub,2024-10-19,කාර්යාල පොත්,14.0,2500.0,35000.0,35000.0,valid,35000.0,LKR,delivered,sinhala,,,,,,
DOC00201,invoice,Sun Holdings,Metro Suppliers,2025-03-31,Tables,12.0,8500.0,102000.0,102000.0,valid,102000.0,LKR,paid,english,,,,,,
DOC00202,purchase_order,XYZ Company,කාර්යාල උපකරණ,2024-06-10,පෑන්,19.0,220.0,4180.0,4180.0,valid,4180.0,LKR,unpaid,sinhala,,,,,,
DOC00203,receipt,XYZ Company,City Office Supplies,2025-01-04,යතුරුපුවරු,16.0,1000.0,16000.0,16000.0,valid,0.0,LKR,pending,sinhala,,,,,,
DOC00204,receipt,ලංකා සපයන්නෝ,Metro Suppliers,2025-06-22,සීනි පැකට්,20.0,850.0,17000.0,17000.0,valid,17000.0,LKR,delivered,sinhala,,,,,,
DOC00205,invoice,Sun Holdings,ලංකා වෙළඳ සමාගම,2025-11-27,සීනි පැකට්,29.0,1000.0,29000.0,29000.0,valid,29000.0,LKR,pending,sinhala,,,,,,
DOC00206,receipt,Sun Holdings,නව ආහාර සපයන්නෝ,2024-11-07,Files,4.0,100.0,400.0,400.0,valid,0.0,LKR,unpaid,english,,,,,,
DOC00207,purchase_order,Metro Lanka,ලංකා වෙළඳ සමාගම,2024-09-13,Files,19.0,100.0,1900.0,1900.0,valid,1900.0,LKR,unpaid,english,,,,,,
DOC00208,receipt,Prime Solutions,සීග්‍ර සැපයුම්,2025-08-29,පෑන්,6.0,1200.0,7200.0,7200.0,valid,0.0,LKR,unpaid,sinhala,,,,,,
DOC00209,purchase_order,ලංකා සපයන්නෝ,Lanka Foods,2025-10-18,Rice Bags,6.0,50.0,300.0,300.0,valid,300.0,LKR,pending,english,,,,,,
DOC00210,delivery_note,ලංකා සපයන්නෝ,Lanka Foods,2024-10-23,Tables,41.0,1200.0,49200.0,49200.0,valid,49200.0,LKR,pending,english,,,,,,
DOC00211,receipt,ග්‍රීන් මාර්ට්,Digital Hub,2024-06-10,කාර්යාල පොත්,5.0,8500.0,42500.0,42500.0,valid,0.0,LKR,delivered,sinhala,,,,,,
DOC00212,delivery_note,නව වෙළඳසැල,City Office Supplies,2024-11-16,ලිපිගොනු,39.0,120.0,4680.0,4680.0,valid,4680.0,LKR,pending,sinhala,,,,,,
DOC00213,delivery_note,Sun Holdings,ලංකා වෙළඳ සමාගම,2024-11-22,පෑන්,36.0,100.0,3600.0,3600.0,valid,3600.0,LKR,unpaid,sinhala,,,,,,
DOC00214,invoice,Prime Solutions,ඩිජිටල් උපකරණ,2024-02-21,මේස,10.0,100.0,1000.0,1000.0,valid,1000.0,LKR,pending,sinhala,,,,,,
DOC00215,delivery_note,Metro Lanka,Tech World,2024-11-16,ලිපිගොනු,37.0,8500.0,314500.0,314500.0,valid,314500.0,LKR,unpaid,sinhala,,,,,,
DOC00216,delivery_note,සිංහ වෙළඳ සමාගම,ඩිජිටල් උපකරණ,2024-01-24,Tables,20.0,1000.0,20000.0,20000.0,valid,20000.0,LKR,paid,english,,,,,,
DOC00217,delivery_note,Metro Lanka,City Office Supplies,2024-02-21,ආහාර පැකට්,23.0,50.0,1150.0,1150.0,valid,1150.0,LKR,pending,sinhala,,,,,,
DOC00218,delivery_note,Prime Solutions,කාර්යාල උපකරණ,2024-05-17,මුද්‍රණ කඩදාසි,7.0,850.0,5950.0,5950.0,valid,5950.0,LKR,pending,sinhala,,,,,,
DOC00219,delivery_note,සහන් ට්‍රේඩර්ස්,Lanka Foods,2025-07-29,පරිගණක මූසික,4.0,2500.0,10000.0,10000.0,valid,10000.0,LKR,unpaid,sinhala,,,,,,
DOC00220,purchase_order,XYZ Company,නව ආහාර සපයන්නෝ,2024-10-13,පෑන්,29.0,1200.0,34800.0,34800.0,valid,34800.0,LKR,paid,sinhala,,,,,,
DOC00221,invoice,ග්‍රීන් මාර්ට්,ලංකා වෙළඳ සමාගම,2026-02-12,Monitors,36.0,500.0,18000.0,18000.0,valid,18000.0,LKR,unpaid,english,,,,,,
DOC00222,delivery_note,සිංහ වෙළඳ සමාගම,Lanka Foods,2025-12-31,Rice Bags,3.0,120.0,360.0,360.0,valid,360.0,LKR,pending,english,,,,,,
DOC00223,delivery_note,Sun Holdings,සීග්‍ර සැපයුම්,2025-09-19,පෑන්,9.0,500.0,4500.0,4500.0,valid,4500.0,LKR,pending,sinhala,,,,,,
DOC00224,delivery_note,ලංකා සපයන්නෝ,Digital Hub,2025-06-05,Mouse Devices,22.0,1200.0,26400.0,26400.0,valid,26400.0,LKR,delivered,english,,,,,,
DOC00225,delivery_note,ABC Traders,ලංකා වෙළඳ සමාගම,2025-03-02,ලිපිගොනු,44.0,100.0,4400.0,4400.0,valid,4400.0,LKR,pending,sinhala,,,,,,
DOC00226,delivery_note,Prime Solutions,සීග්‍ර සැපයුම්,2024-02-22,Mouse Devices,15.0,8500.0,127500.0,127500.0,valid,127500.0,LKR,delivered,english,,,,,,
DOC00227,delivery_note,Sun Holdings,City Office Supplies,2024-04-22,Rice Bags,37.0,8500.0,314500.0,314500.0,valid,314500.0,LKR,unpaid,english,,,,,,
DOC00228,delivery_note,සහන් ට්‍රේඩර්ස්,නව ආහාර සපයන්නෝ,2024-07-27,USB Devices,27.0,8500.0,229500.0,229500.0,valid,229500.0,LKR,delivered,english,,,,,,
DOC00229,invoice,Sun Holdings,කාර්යාල උපකරණ,2025-11-09,මේස,36.0,500.0,18000.0,18000.0,valid,18000.0,LKR,delivered,sinhala,,,,,,
DOC00230,purchase_order,Sun Holdings,ඩිජිටල් උපකරණ,2024-12-28,පෑන්,22.0,1200.0,26400.0,26400.0,valid,26400.0,LKR,pending,sinhala,,,,,,
DOC00231,receipt,Metro Lanka,Digital Hub,2026-02-28,පෑන්,20.0,150.0,3000.0,3000.0,valid,3000.0,LKR,pending,sinhala,,,,,,
DOC00232,delivery_note,සහන් ට්‍රේඩර්ස්,ඩිජිටල් උපකරණ,2024-10-07,Monitors,36.0,8500.0,306000.0,306000.0,valid,306000.0,LKR,pending,english,,,,,,
DOC00233,delivery_note,ග්‍රීන් මාර්ට්,ලංකා වෙළඳ සමාගම,2024-10-21,USB Devices,19.0,50.0,950.0,950.0,valid,950.0,LKR,paid,english,,,,,,
DOC00234,delivery_note,Prime Solutions,ඩිජිටල් උපකරණ,2024-10-04,මේස,13.0,1200.0,15600.0,15600.0,valid,15600.0,LKR,pending,sinhala,,,,,,
DOC00235,invoice,ලංකා සපයන්නෝ,සීග්‍ර සැපයුම්,2025-11-16,Pens,16.0,50.0,800.0,800.0,valid,800.0,LKR,unpaid,english,,,,,,
DOC00236,invoice,XYZ Company,නව ආහාර සපයන්නෝ,2024-04-12,Monitors,46.0,1000.0,46000.0,46000.0,valid,46000.0,LKR,unpaid,english,,,,,,
DOC00237,receipt,ග්‍රීන් මාර්ට්,ඩිජිටල් උපකරණ,2024-11-24,Tables,42.0,150.0,6300.0,6300.0,valid,6300.0,LKR,pending,english,,,,,,
DOC00238,invoice,ලංකා සපයන්නෝ,City Office Supplies,2024-02-08,Files,48.0,8500.0,408000.0,408000.0,valid,408000.0,LKR,unpaid,english,,,,,,
DOC00239,receipt,ABC Traders,නව ආහාර සපයන්නෝ,2024-02-08,කාර්යාල පොත්,12.0,8500.0,102000.0,102000.0,valid,102000.0,LKR,paid,sinhala,,,,,,
DOC00240,invoice,සහන් ට්‍රේඩර්ස්,Digital Hub,2025-06-20,කාර්යාල පොත්,42.0,1200.0,50400.0,50400.0,valid,50400.0,LKR,delivered,sinhala,,,,,,
DOC00241,delivery_note,Prime Solutions,City Office Supplies,2026-01-18,Printer Paper,22.0,120.0,2640.0,2640.0,valid,2640.0,LKR,delivered,english,,,,,,
DOC00242,receipt,ABC Traders,ලංකා වෙළඳ සමාගම,2024-06-28,පුටු,37.0,5000.0,185000.0,185000.0,valid,0.0,LKR,delivered,sinhala,,,,,,
DOC00243,purchase_order,XYZ Company,නව ආහාර සපයන්නෝ,2025-05-03,සීනි පැකට්,12.0,120.0,1440.0,1440.0,valid,1440.0,LKR,pending,sinhala,,,,,,
DOC00244,invoice,Prime Solutions,නව ආහාර සපයන්නෝ,2024-12-03,Pens,29.0,220.0,6380.0,6380.0,valid,6380.0,LKR,pending,english,,,,,,
DOC00245,purchase_order,සහන් ට්‍රේඩර්ස්,City Office Supplies,2025-04-21,Rice Bags,43.0,100.0,4300.0,4300.0,valid,4300.0,LKR,pending,english,,,,,,
DOC00246,delivery_note,සිංහ වෙළඳ සමාගම,Digital Hub,2025-01-11,Printer Paper,41.0,220.0,9020.0,9020.0,valid,9020.0,LKR,unpaid,english,,,,,,
DOC00247,receipt,නව වෙළඳසැල,Tech World,2025-03-01,Tables,48.0,2500.0,120000.0,120000.0,valid,120000.0,LKR,delivered,english,,,,,,
DOC00248,receipt,ලංකා සපයන්නෝ,Metro Suppliers,2024-03-20,Files,29.0,1200.0,34800.0,34800.0,valid,34800.0,LKR,paid,english,,,,,,
DOC00249,receipt,ලංකා සපයන්නෝ,කාර්යාල උපකරණ,2024-04-29,USB Devices,11.0,500.0,5500.0,5500.0,valid,5500.0,LKR,unpaid,english,,,,,,
DOC00250,invoice,සිංහ වෙළඳ සමාගම,ඩිජිටල් උපකරණ,2025-06-09,මුද්‍රණ කඩදාසි,30.0,120.0,3600.0,3600.0,valid,3600.0,LKR,delivered,sinhala,,,,,,
DOC00251,invoice,සිංහ වෙළඳ සමාගම,ඩිජිටල් උපකරණ,2025-02-09,පුටු,47.0,50.0,2350.0,2350.0,valid,2350.0,LKR,pending,sinhala,,,,,,
DOC00252,receipt,ලංකා සපයන්නෝ,Metro Suppliers,2025-07-08,Rice Bags,28.0,500.0,14000.0,14000.0,valid,0.0,LKR,paid,english,,,,,,
DOC00253,delivery_note,ABC Traders,Digital Hub,2026-02-23,Chairs,12.0,120.0,1440.0,1440.0,valid,1440.0,LKR,delivered,english,,,,,,
DOC00254,delivery_note,නව වෙළඳසැල,නව ආහාර සපයන්නෝ,2025-11-08,පරිගණක මූසික,6.0,5000.0,30000.0,30000.0,valid,30000.0,LKR,unpaid,sinhala,,,,,,
DOC00255,invoice,Sun Holdings,කාර්යාල උපකරණ,2026-01-15,පරිගණක මූසික,34.0,120.0,4080.0,4080.0,valid,4080.0,LKR,unpaid,sinhala,,,,,,
DOC00256,invoice,Prime Solutions,ඩිජිටල් උපකරණ,2025-01-23,Files,28.0,1200.0,33600.0,33600.0,valid,33600.0,LKR,unpaid,english,,,,,,
DOC00257,delivery_note,සහන් ට්‍රේඩර්ස්,Tech World,2026-02-22,Keyboards,13.0,8500.0,110500.0,110500.0,valid,110500.0,LKR,paid,english,,,,,,
DOC00258,delivery_note,ලංකා සපයන්නෝ,Lanka Foods,2024-04-13,Pens,14.0,100.0,1400.0,1400.0,valid,1400.0,LKR,paid,english,,,,,,
DOC00259,invoice,Metro Lanka,Lanka Foods,2025-07-06,පරිගණක මූසික,29.0,150.0,4350.0,4350.0,valid,4350.0,LKR,unpaid,sinhala,,,,,,
DOC00260,receipt,සිංහ වෙළඳ සමාගම,Digital Hub,2025-08-14,Pens,47.0,2500.0,117500.0,117500.0,valid,117500.0,LKR,pending,english,,,,,,
DOC00261,purchase_order,Sun Holdings,කාර්යාල උපකරණ,2024-10-08,Pens,27.0,220.0,5940.0,5940.0,valid,5940.0,LKR,paid,english,,,,,,
DOC00262,delivery_note,සිංහ වෙළඳ සමාගම,ඩිජිටල් උපකරණ,2025-11-18,Rice Bags,23.0,5000.0,115000.0,115000.0,valid,115000.0,LKR,delivered,english,,,,,,
DOC00263,delivery_note,ග්‍රීන් මාර්ට්,Tech World,2026-02-11,පුටු,25.0,120.0,3000.0,3000.0,valid,3000.0,LKR,delivered,sinhala,,,,,,
DOC00264,receipt,Prime Solutions,Tech World,2025-03-02,Tables,4.0,1200.0,4800.0,4800.0,valid,4800.0,LKR,unpaid,english,,,,,,
DOC00265,receipt,Prime Solutions,City Office Supplies,2025-01-14,ලිපිගොනු,42.0,100.0,4200.0,4200.0,valid,4200.0,LKR,paid,sinhala,,,,,,
DOC00266,invoice,Prime Solutions,නව ආහාර සපයන්නෝ,2024-03-15,Mouse Devices,39.0,50.0,1950.0,1950.0,valid,1950.0,LKR,unpaid,english,,,,,,
DOC00267,delivery_note,Metro Lanka,ලංකා වෙළඳ සමාගම,2024-07-13,Keyboards,1.0,150.0,150.0,150.0,valid,150.0,LKR,paid,english,,,,,,
DOC00268,receipt,ලංකා සපයන්නෝ,City Office Supplies,2024-10-16,පරිගණක මූසික,16.0,1200.0,19200.0,19200.0,valid,19200.0,LKR,delivered,sinhala,,,,,,
DOC00269,purchase_order,Prime Solutions,Digital Hub,2025-04-22,ලිපිගොනු,33.0,1000.0,33000.0,33000.0,valid,33000.0,LKR,paid,sinhala,,,,,,
DOC00270,purchase_order,Metro Lanka,ලංකා වෙළඳ සමාගම,2025-07-30,ලිපිගොනු,27.0,50.0,1350.0,1350.0,valid,1350.0,LKR,unpaid,sinhala,,,,,,
